668,這,tsit,,這,這陣,今、即,[sound:minnan700-668-這.mp3],[sound:minnan700-668-這陣.mp3],,,,,閩南語
669,這馬,tsit-má,tsit-mái/tsit-muá,現在,這馬隨來去、這馬幾點,即馬、這碼、職馬、這嘛,[sound:minnan700-669-這馬.mp3],[sound:minnan700-669-這馬隨來去.mp3],[sound:minnan700-669-這馬幾點.mp3],,,,閩南語
670,一寡(仔),tsı̍t-kuá(-á),,少許、一些,一寡物件、一寡仔錢,,[sound:minnan700-670-一寡(仔).mp3],[sound:minnan700-670-一寡物件.mp3],[sound:minnan700-670-一寡仔錢.mp3],,,,閩南語
671,守,tsiú,,守,守空房、守寡,,[sound:minnan700-671-守.mp3],[sound:minnan700-671-守空房.mp3],[sound:minnan700-671-守寡.mp3],,,,閩南語
672,咒誓,tsiù-tsuā,,發誓、詛咒,毋通凊彩咒誓、咒誓予別人死,,[sound:minnan700-672-咒誓.mp3],[sound:minnan700-672-毋通凊彩咒誓.mp3],[sound:minnan700-672-咒誓予別人死.mp3],,,,閩南語
673,就,tsiū,,就、遷就,成就、就業、我就伊,,[sound:minnan700-673-就.mp3],[sound:minnan700-673-成就.mp3],[sound:minnan700-673-就業.mp3],[sound:minnan700-673-我就伊.mp3],,,閩南語
674,螿蜍,tsiunn-tsî,tsionn-tsî/tsiong-tsîr/tsiunn-tsû/tsiong-tsû,蟾蜍、癩蝦蟆,螿蜍有毒性、螿蜍展氣功,螿蠩,[sound:minnan700-674-螿蜍.mp3],[sound:minnan700-674-螿蜍有毒性.mp3],[sound:minnan700-674-螿蜍展氣功.mp3],,,,閩南語
675,做伙,tsò-hué,tsuè-hé、tserè-hér,一起,做伙耍、做伙來去,做夥、作夥,[sound:minnan700-675-做伙.mp3],[sound:minnan700-675-做伙耍.mp3],[sound:minnan700-675-做伙來去.mp3],,,,閩南語
676,作穡,tsoh-sit,,種田、工作,作穡人、認真作穡,做穡,[sound:minnan700-676-作穡.mp3],[sound:minnan700-676-作穡人.mp3],[sound:minnan700-676-認真作穡.mp3],,,,閩南語
677,昨日,tso̍h--jı̍t,tso̍h--lı̍t/tso̍h--gı̍t,前天,昨日我拄著伊,,[sound:minnan700-677-昨日.mp3],[sound:minnan700-677-昨日我拄著伊.mp3],,,,,閩南語
678,苴,tsū,,墊子、墊,椅苴仔、苴枋、尿苴仔、苴報紙,,[sound:minnan700-678-苴.mp3],[sound:minnan700-678-椅苴仔.mp3],[sound:minnan700-678-苴枋.mp3],[sound:minnan700-678-尿苴仔.mp3],[sound:minnan700-678-苴報紙.mp3],,閩南語
679,逝,tsuā,,趟、(路)程、行、列,行一逝、一逝路、寫一逝,,[sound:minnan700-679-逝.mp3],[sound:minnan700-679-行一逝.mp3],[sound:minnan700-679-一逝路.mp3],[sound:minnan700-679-寫一逝.mp3],,,閩南語
680,煎,tsuann,,燒開、煎煮,煎茶、煎藥仔,,[sound:minnan700-680-煎.mp3],[sound:minnan700-680-煎茶.mp3],[sound:minnan700-680-煎藥仔.mp3],,,,閩南語
681,炸,tsuànn,,炸油、吹牛,炸豬油、烏白炸,,[sound:minnan700-681-炸.mp3],[sound:minnan700-681-炸豬油.mp3],[sound:minnan700-681-烏白炸.mp3],,,,閩南語
682,水雞,tsuí-ke,suí-kue/suí-ke/suí-kere,青蛙,釣水雞、炒水雞、水雞跳真遠,,[sound:minnan700-682-水雞.mp3],[sound:minnan700-682-釣水雞.mp3],[sound:minnan700-682-炒水雞.mp3],[sound:minnan700-682-水雞跳真遠.mp3],,,閩南語
683,陣,tsūn,,陣、時候,一陣風、時陣,,[sound:minnan700-683-陣.mp3],[sound:minnan700-683-一陣風.mp3],[sound:minnan700-683-時陣.mp3],,,,閩南語
684,拄,tú,,抵、遇到,拄著貴人、相拄,抵,[sound:minnan700-684-拄.mp3],[sound:minnan700-684-拄著貴人.mp3],[sound:minnan700-684-相拄.mp3],,,,閩南語
685,注,tù,,賭注、筆(量詞),硩注、拚孤注、一注錢,,[sound:minnan700-685-注.mp3],[sound:minnan700-685-硩注.mp3],[sound:minnan700-685-拚孤注.mp3],[sound:minnan700-685-一注錢.mp3],,,閩南語
686,駐,tū,,沉浸,駐水、駐死,,[sound:minnan700-686-駐.mp3],[sound:minnan700-686-駐水.mp3],[sound:minnan700-686-駐死.mp3],,,,閩南語
687,蹛,tuà,,在、住,蹛飯店、蹛佇遮,帶、滯,[sound:minnan700-687-蹛.mp3],[sound:minnan700-687-蹛飯店.mp3],[sound:minnan700-687-蹛佇遮.mp3],,,,閩南語
688,(大)肚胿仔,(tuā-)tōo-kuai-á,(tuā-)tōo-kui-á,蝌蚪,水池仔足濟肚胿仔,,[sound:minnan700-688-(大)肚胿仔.mp3],[sound:minnan700-688-水池仔足濟肚胿仔.mp3],,,,,閩南語
689,綴,tuè,tè/tèr,跟、隨,綴人講、綴人時行、綴袂著陣,,[sound:minnan700-689-綴.mp3],[sound:minnan700-689-綴人講.mp3],[sound:minnan700-689-綴人時行.mp3],[sound:minnan700-689-綴袂著陣.mp3],,,閩南語
690,盹龜,tuh-ku,,打瞌睡,上課盹龜,拄龜、拄痀、盹眗,[sound:minnan700-690-盹龜.mp3],[sound:minnan700-690-上課盹龜.mp3],,,,,閩南語
691,揬,tu̍h,,戳、刺,揬破、揬一空,,[sound:minnan700-691-揬.mp3],[sound:minnan700-691-揬破.mp3],[sound:minnan700-691-揬一空.mp3],,,,閩南語
692,倚,uá,,靠近、依靠,倚晝、相倚、倚靠,,[sound:minnan700-692-倚.mp3],[sound:minnan700-692-倚晝.mp3],[sound:minnan700-692-相倚.mp3],[sound:minnan700-692-倚靠.mp3],,,閩南語
693,冤家,uan-ke,,爭吵、仇人,冤家相拍、冤家變親家,怨家,[sound:minnan700-693-冤家.mp3],[sound:minnan700-693-冤家相拍.mp3],[sound:minnan700-693-冤家變親家.mp3],,,,閩南語
694,怨嘆,uàn-thàn,,怨恨悲嘆,怨嘆月暝、毋免怨嘆,,[sound:minnan700-694-怨嘆.mp3],[sound:minnan700-694-怨嘆月暝.mp3],[sound:minnan700-694-毋免怨嘆.mp3],,,,閩南語
695,晏,uànn,,晚、遲,晏睏、晏起來,,[sound:minnan700-695-晏.mp3],[sound:minnan700-695-晏睏.mp3],[sound:minnan700-695-晏起來.mp3],,,,閩南語
696,斡,uat,,轉彎,斡正爿、彎彎斡斡,,[sound:minnan700-696-斡.mp3],[sound:minnan700-696-斡正爿.mp3],[sound:minnan700-696-彎彎斡斡.mp3],,,,閩南語
697,越,ua̍t,,轉、回轉,越頭、越轉身,斡,[sound:minnan700-697-越.mp3],[sound:minnan700-697-越頭.mp3],[sound:minnan700-697-越轉身.mp3],,,,閩南語
698,揻,ui,,用尖物旋轉鑽孔,親像針咧揻,,[sound:minnan700-698-揻.mp3],[sound:minnan700-698-親像針咧揻.mp3],,,,,閩南語
699,搵,ùn,,蘸、沾,搵豆油、搵料,,[sound:minnan700-699-搵.mp3],[sound:minnan700-699-搵豆油.mp3],[sound:minnan700-699-搵料.mp3],,,,閩南語
700,鬱卒,ut-tsut,,抑鬱、苦悶,有夠鬱卒,,[sound:minnan700-700-鬱卒.mp3],[sound:minnan700-700-有夠鬱卒.mp3],,,,,閩南語
